DEBUG:root: tick:     3, AC:     3999, AR:        4, DR:        0, PC:      0x9, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        0,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   177, AC:        5, AR:        4, DR:        5, PC:     0x39, rax:        5, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        2,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   177, AC:        5, AR:        4, DR:        5, PC:     0x3a, rax:        5, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        2,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   178, AC:        5, AR:        4, DR:        5, PC:     0x3a, rax:        5, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        2,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   181, AC:     3999, AR:        4, DR:        5, PC:     0x3b, rax:        5, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        2,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   182, AC:        3, AR:        0, DR:        3, PC:     0x3c, rax:        3, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        2,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   184, AC:        0, AR:        0, DR:       31, PC:     0x3d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        2,  interrupt: IOState.Unlock, buffer:        0, p : False, z:  True
DEBUG:root: tick:   185, AC:       -1, AR:        0, DR:        1, PC:     0x3e, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        2,  interrupt: IOState.Unlock, buffer:        0, p : False, z: False
DEBUG:root: tick:   186, AC:       -1, AR:        0, DR:        1, PC:     0x3f, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        2,  interrupt: IOState.Unlock, buffer:        0, p : False, z: False
DEBUG:root: tick:   187, AC:        3, AR:        8, DR:        3, PC:     0x40, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root:Out: 3
DEBUG:root: tick:   188, AC:        3, AR:        8, DR:        3, PC:     0x41, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   189, AC:        3, AR:        8, DR:       75, PC:     0x4b, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   192, AC:     4000, AR:        4, DR:        0, PC:     0x4c, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   192, AC:     4000, AR:        4, DR:        0, PC:     0x4d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   193, AC:     4000, AR:        4, DR:        0, PC:     0x4d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   194, AC:     4000, AR:        4, DR:        8, PC:      0x8, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   197, AC:     3999, AR:        4, DR:        0, PC:      0x9, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   198, AC:  4000000, AR:        0, DR:  4000000, PC:      0xa, rax:  4000000, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   199, AC:        3, AR:        2, DR:        3, PC:      0xb, rax:  4000000, rcx:        0, rdx:        3, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   200, AC:  3999997, AR:  4000000, DR:        3, PC:      0xc, rax:  4000000, rcx:        0, rdx:        3, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   201, AC:  3999997, AR:  4000000, DR:       15, PC:      0xf, rax:  4000000, rcx:        0, rdx:        3, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   202, AC:        1, AR:        0, DR:        1, PC:     0x10, rax:        1, rcx:        0, rdx:        3, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   205, AC:     4000, AR:        4, DR:        0, PC:     0x11, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   206, AC:        1, AR:        1, DR:        0, PC:     0x12, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   207, AC:        1, AR:        1, DR:        0, PC:     0x13, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   210, AC:     3999, AR:        4, DR:        0, PC:     0x14, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   211, AC:        3, AR:        2, DR:        3, PC:     0x15, rax:        1, rcx:        0, rdx:        3, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   212, AC:        3, AR:        3, DR:        3, PC:     0x16, rax:        1, rcx:        0, rdx:        3, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   215, AC:     4000, AR:        4, DR:        0, PC:     0x17, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   218, AC:     3999, AR:        4, DR:        0, PC:     0x18, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   219, AC:        2, AR:        0, DR:        2, PC:     0x19, rax:        2, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   220, AC:        3, AR:        2, DR:        3, PC:     0x1a, rax:        2, rcx:        0, rdx:        3, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   222, AC:        5, AR:        2, DR:        3, PC:     0x1b, rax:        5, rcx:        0, rdx:        5, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   225, AC:     4000, AR:        4, DR:        0, PC:     0x1c, rax:        5, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   226, AC:        5, AR:        2, DR:        5, PC:     0x1d, rax:        5, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   229, AC:     3999, AR:        4, DR:        0, PC:     0x1e, rax:        5, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   230, AC:        3, AR:        2, DR:        3, PC:     0x1f, rax:        5, rcx:        0, rdx:        3, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   231, AC:        3, AR:        1, DR:        3, PC:     0x20, rax:        5, rcx:        0, rdx:        3, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   234, AC:     4000, AR:        4, DR:        0, PC:     0x21, rax:        5, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   237, AC:     3999, AR:        4, DR:        0, PC:     0x22, rax:        5, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   238, AC:        0, AR:        0, DR:        0, PC:     0x23, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:   241, AC:     3998, AR:        4, DR:        0, PC:     0x24, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   244, AC:     3997, AR:        4, DR:        0, PC:     0x25, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   245, AC:        5, AR:        0, DR:        5, PC:     0x26, rax:        5, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   246, AC:        2, AR:        2, DR:        2, PC:     0x27, rax:        5, rcx:        0, rdx:        2, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   248, AC:        1, AR:        2, DR:        2, PC:     0x28, rax:        1, rcx:        0, rdx:        1, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   251, AC:     3998, AR:        4, DR:        0, PC:     0x29, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   252, AC:        0, AR:        0, DR:        0, PC:     0x2a, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:   255, AC:     3999, AR:        4, DR:        0, PC:     0x2b, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   256, AC:        0, AR:        0, DR:        0, PC:     0x2c, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:   257, AC:        0, AR:        0, DR:       47, PC:     0x2f, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:   258, AC:        1, AR:        0, DR:        1, PC:     0x30, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   261, AC:     4000, AR:        4, DR:        0, PC:     0x31, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   262, AC:        1, AR:        1, DR:        0, PC:     0x32, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   263, AC:        1, AR:        1, DR:        0, PC:     0x33, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   266, AC:     3999, AR:        4, DR:        0, PC:     0x34, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   267, AC:        5, AR:        0, DR:        5, PC:     0x35, rax:        5, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   268, AC:        5, AR:        2, DR:        5, PC:     0x36, rax:        5, rcx:        0, rdx:        5, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:   270, AC:       10, AR:        2, DR:        5, PC:     0x37, rax:       10, rcx:        0, rdx:       10, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        3,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
